categoria,tabela,coluna,yaml_local,rotulo_local,descricao_local,codigos_locais_json,formato_local,referencias_locais_json,mencao_textual_em_pdf,validacao_semantica
SIM,t000_DORR2023,DTCONINV,src/omnisus_db/data/dicionarios/sim_do.yaml,Data conclusão investigação,,,ddMMyyyy,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIM/CID10/DOCS/Estrutura_do_SIM_2025.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIM,t000_DORR2023,FONTES,src/omnisus_db/data/dicionarios/sim_do.yaml,Fontes (combinado),,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIM/CID10/DOCS/Estrutura_do_SIM_2025.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIM,t000_DORR2023,TPRESGINFO,src/omnisus_db/data/dicionarios/sim_do.yaml,Tipo de resgate,,"{""01"": ""Não acrescentou informações"", ""02"": ""Resgatou novas informações"", ""03"": ""Corrigiu causa(s) de morte""}",,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIM/CID10/DOCS/Estrutura_do_SIM_2025.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIM,t000_DORR2023,TPNIVELINV,src/omnisus_db/data/dicionarios/sim_do.yaml,Nível investigador,,"{""E"": ""Estadual"", ""R"": ""Regional"", ""M"": ""Municipal""}",,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIM/CID10/DOCS/Estrutura_do_SIM_2025.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIM,t000_DORR2023,NUDIASINF,src/omnisus_db/data/dicionarios/sim_do.yaml,Dias até informação,,,,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIM,t000_DORR2023,DTCADINF,src/omnisus_db/data/dicionarios/sim_do.yaml,Data cadastro informação,,,ddMMyyyy,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIM/CID10/DOCS/Estrutura_do_SIM_2025.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIM,t000_DORR2023,MORTEPARTO,src/omnisus_db/data/dicionarios/sim_do.yaml,Morte/parto (pós-investigação),,"{""1"": ""Antes"", ""2"": ""Durante"", ""3"": ""Após"", ""9"": ""Ignorado""}",,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIM/CID10/DOCS/Estrutura_do_SIM_2025.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIM,t000_DORR2023,DTCONCASO,src/omnisus_db/data/dicionarios/sim_do.yaml,Data conclusão do caso,,,ddMMyyyy,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIM/CID10/DOCS/Estrutura_do_SIM_2025.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIM,t000_DORR2023,FONTESINF,src/omnisus_db/data/dicionarios/sim_do.yaml,Fontes de informação,,,,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIM,t000_DORR2023,ALTCAUSA,src/omnisus_db/data/dicionarios/sim_do.yaml,Alteração de causa,,"{""1"": ""Sim"", ""2"": ""Não""}",,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIM/CID10/DOCS/Estrutura_do_SIM_2025.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIM,t000_DORR2023,CONTADOR,src/omnisus_db/data/dicionarios/sim_do.yaml,Contador,,,,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,TP_NOT,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,ID_AGRAVO,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,DT_NOTIFIC,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,SEM_NOT,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,NU_ANO,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,SG_UF_NOT,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,ID_MUNICIP,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,ID_REGIONA,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,ID_UNIDADE,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,DT_SIN_PRI,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,SEM_PRI,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,ANO_NASC,,,,,,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,NU_IDADE_N,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,CS_SEXO,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,CS_GESTANT,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,CS_RACA,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,CS_ESCOL_N,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,SG_UF,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,ID_MN_RESI,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,ID_RG_RESI,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,ID_PAIS,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,NDUPLIC_N,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,DT_INVEST,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf | https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,ID_OCUPA_N,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,ANT_UF_1,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,MUN_1,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,ANT_UF_2,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,MUN_2,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,ANT_UF_3,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,MUN_3,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,PRESENCA,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,PARASITO,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,HISTORIA,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,CONTROLE,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,MANIPULA,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,MAECHAGA,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,ORAL,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,ASSINTOMA,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,EDEMA,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,MENINGOE,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,POLIADENO,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,FEBRE,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf | https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,HEPATOME,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,SINAIS_ICC,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,ARRITMIAS,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,ASTENIA,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,ESPLENOM,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,CHAGOMA,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,OUTRO_SIN,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,OUTRO_ESP,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,DT_COL_DIR,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,EXAME,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf | https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,MICRO_HEMA,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,OUTRO,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf | https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,DT_COL_IND,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,XENODIAG,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,HEMOCULT,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,DT_COL_S1,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,DT_COL_S2,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,ELI_IGM_S1,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,ELI_IGG_S1,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,ELI_IGM_S2,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,ELI_IGG_S2,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,HEM_IGM_S1,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,HEM_IGG_S1,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,HEM_IGM_S2,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,HEM_IGG_S2,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,IMU_IGM_S1,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,TIT_IGM_S1,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,IMU_IGM_S2,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,TIT_IGM_S2,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,IMU_IGG_S1,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,TIT_IGG_S1,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,IMU_IGG_S2,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,TIT_IGG_S2,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,RESUL_HIS,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,RES_HIST,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,ESPECIFICO,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf | https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,SINTOMATIC,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,DROGA,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,TEMPO,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf | https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,CON_TRIAT,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,BIOSSEG,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,FISCALIZA,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,MED_OUTRO,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,OUTRO_DES,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,CLASSI_FIN,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf | https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,CRITERIO,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf | https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,EVOLUCAO,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf | https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,DT_OBITO,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf | https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,CON_PROVAV,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,CON_OUTRA,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,CON_LOCAL,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,TPAUTOCTO,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf | https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,COUFINF,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf | https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,COPAISINF,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf | https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
